Actor name,Actor date of birth,Actor gender,Actor height,Actor ethnicity,Actor age at movie release,Actor Score Index
jay_chandrasekhar,1968-04-09,M,1.82,/m/04gfy7,35.0,4.7530840672079915
emmanuel_todorov,,,,,,4.752766922644503
pavel_lychnikoff,1967-02-16,M,1.79,,41.0,4.752766922644503
ilia_volok,1965-11-01,M,,,42.0,4.752766922644503
dimitri_diatchenko,1968,M,1.85,,40.0,4.752766922644503
venya_manzyuk,,,,,,4.752766922644503
eric_dane,1972-11-09,M,1.85,/m/041rx,33.0,4.752690379651672
rachel_ward,1957-09-12,F,1.75,,24.0,4.752617170456211
gillian_barber,1958-02-22,F,,,37.0,4.75255730564438
johnny_simmons,1986-11-28,M,1.78,,20.0,4.752479727281097
malcolm_storry,1948-01-13,M,,,39.0,4.752438404760002
charles_cyphers,1939-07-28,M,1.77,,41.0,4.752416784735232
jay_o._sanders,1953-04-16,M,1.93,,35.0,4.751835400026466
hakeem_kae-kazim,1962-10-01,M,,/m/0x67,41.0,4.7515475669024
lisa_arturo,,F,1.68,,,4.7511656816184065
cole_petersen,1992-12-04,M,1.55,,8.0,4.7511656816184065
brandon_lee,1965-02-01,M,1.83,/m/0d2by,26.0,4.750881351604751
gabrielle_reidy,,F,,,,4.750876282172943
heather_donahue,1974-12-22,F,1.72,,24.0,4.7508566947140976
catherine_dent,1965-04-14,F,1.727,,29.0,4.749842118826111
jerry_mayer,1941-05-12,M,,,53.0,4.749842118826111
kathleen_robertson,1973-07-08,F,1.63,,27.0,4.749804309203465
donald_faison,1974-06-22,M,1.83,/m/0x67,17.0,4.749663005575838
angela_lansbury,1925-10-16,F,1.73,/m/0d7wh,57.0,4.749458424254887
frankie_mclaren,,M,,,,4.749116164139759
george_mclaren,,M,,,,4.749116164139759
lahmard_tate,1970,M,,/m/0x67,26.0,4.748913400675243
dane_dehaan,1986-02-06,M,1.7,,25.0,4.748906121012536
colin_stinton,1947-03-10,M,,,54.0,4.748829865271535
tyra_banks,1973-12-04,F,1.78,/m/0x67,25.0,4.748751161448536
fran_kranz,1981-07-13,M,1.78,,23.0,4.748733644998317
helen_martin,1909-07-23,F,,/m/0x67,77.0,4.7486820770360705
cab_calloway,1907-12-25,M,,/m/0x67,72.0,4.7486039086765555
"donald_""duck""_dunn",1941-11-24,M,,,38.0,4.7486039086765555
larenz_tate,1975-09-08,M,1.7,/m/0x67,17.0,4.7485961371200345
adam_beach,1972-11-11,M,1.82,/m/04gfy7,21.0,4.747760706895452
michel_'gish'_abou-samah,,,,,,4.747682529919649
josé_ramón_rosario,,M,,,,4.747682529919649
lauren_sánchez,1969-12-19,F,,,34.0,4.747682529919649
robert_holguin,,,,,,4.747682529919649
terry_simpson,,,,,,4.747682529919649
tim_hamaguchi,,M,,,,4.747682529919649
robin_wilcock,,M,,,,4.747682529919649
nassim_sharara,,,,,,4.747682529919649
carl_alacchi,,,,,,4.747682529919649
kenneth_moskow,,M,,,,4.747682529919649
clarence_williams_iii,1939-08-21,M,,/m/0x67,44.0,4.747542146404767
kathy_burke,1964-06-13,F,1.6,,34.0,4.747417518063649
john_bloom,1935-09-12,M,,/m/0d7wh,52.0,4.747312801241538
hulk_hogan,1953-08-11,M,2.01,,28.0,4.747156517656757
corey_reynolds,1974-07-03,M,,/m/0x67,29.0,4.747011971126511
barry_otto,1941,M,,,67.0,4.747010839150198
david_clennon,1943-05-10,M,1.85,,39.0,4.746670957095707
bercelio_moya,,,,,,4.7466472943343945
dana_carvey,1955-06-02,M,1.73,/m/033tf_,31.0,4.746575193515147
simon_chandler,,M,,/m/02w7gg,,4.74635970459743
catherine_keener,1959-03-23,F,1.73,/m/03bkbh,27.0,4.746333284573793
julian_fellowes,1949-08-17,M,,,44.0,4.746239025167306
christopher_evan_welch,1982,M,,,26.0,4.7462078324975305
ángel_salazar,1956-03-02,M,,,27.0,4.746182906663764
emmanuelle_chriqui,1977-12-10,F,1.6,/m/0640_7q,21.0,4.7459769603788695
michelle_arthur,,F,,,,4.745815806178391
linal_haft,1947-12-03,M,,,53.0,4.745614173952949
matthew_whittet,1975-06-04,M,,,25.0,4.745614173952949
natalie_mendoza,1978-08-12,F,,,22.0,4.745614173952949
caroline_o'connor,1962-09-02,F,,,38.0,4.745614173952949
petrea_burchard,1955-03-23,F,,,37.0,4.74557139438434
ian_ogilvy,1943-09-30,M,1.83,,48.0,4.74557139438434
jeff_bennett,1962-10-02,M,,,25.0,4.74550018546932
catherine_dyer,,F,,,,4.745415102323828
marie_pillet,1941-07-20,F,,,62.0,4.745318856119053
albert_delpy,1941-09-13,M,,,62.0,4.745318856119053
marianne_plasteig,,,,,,4.745318856119053
louise_lemoine_torres,,,,,,4.745318856119053
bruce_norris,1960-05-16,M,,,38.0,4.745090851697684
martin_aylett,,M,,,,4.744823701525364
jake_richardson,1985-02-20,M,1.8,,4.0,4.744823701525364
kristine_sutherland,1955-04-17,F,1.73,,34.0,4.744823701525364
janet_sunderland,,,,,,4.744823701525364
craig_richard_nelson,1947-09-17,M,,,41.0,4.744823701525364
patrick_brown,,M,,,,4.744823701525364
thomas_wilson_brown,1972-12-27,M,,,16.0,4.744823701525364
trevor_galtress,,M,,,,4.744823701525364
carl_steven,,M,,,,4.744823701525364
ji_wang,,F,,,,4.7446755932692755
yu_rongguang,1958-08-30,M,1.8,,51.0,4.7446755932692755
ghye_samuel_brown,,M,,,,4.7446755932692755
luke_carberry,,M,,,,4.7446755932692755
cameron_hillman,,M,,,,4.7446755932692755
yi_zhao,,M,,,,4.7446755932692755
rocky_shi,,M,,,,4.7446755932692755
zhensu_wu,,M,,,,4.7446755932692755
zhenwei_wang,1995-10-20,M,,,14.0,4.7446755932692755
zhiheng_wang,,F,,,,4.7446755932692755
bo_zhang,,M,,,,4.7446755932692755
jared_minns,,M,,,,4.7446755932692755
shijia_lü,,F,,,,4.7446755932692755
wenwen_han,1995-08-24,F,,,14.0,4.7446755932692755
sean_o'bryan,1963-09-10,M,,,38.0,4.74455371329698
tracy_reiner,1964-07-07,F,,,27.0,4.744507086316123
john_jarratt,1951-08-05,M,,,54.0,4.7444495306328385
connie_nielsen,1965-07-03,F,1.78,/m/0dqqwy,32.0,4.744284528284046
leighton_meester,1986-04-09,F,1.65,,23.0,4.7442506781521265
julie_ann_emery,,F,,,,4.74417781529995
lena_endre,1955-07-08,F,,/m/06mvq,53.0,4.743917506946113
melanie_tolbert,,F,,,,4.743838392904613
rachael_huntley,,F,,,,4.743838392904613
theresa_barrera,,F,,,,4.743838392904613
jerry_t_adams,,M,,,,4.743838392904613
megan_schaiper,,F,,,,4.7436741236889794
kate_reinders,,F,,,,4.7436741236889794
bernie_landis,,M,,,,4.7436741236889794
dick_cusack,1925-08-29,M,,,69.0,4.7436741236889794
ann_whitney,,F,,,,4.7436741236889794
marcia_wright,,F,,,,4.7436741236889794
richard_pickren,,M,,,,4.7436741236889794
gene_janson,1934-09-20,M,,,60.0,4.7436741236889794
dobie_maxwell,1963-03-14,M,,,32.0,4.7436741236889794
joel_hatch,,M,,,,4.7436741236889794
marc_grapey,1964-04-05,M,,,31.0,4.7436741236889794
shea_farrell,1957-10-21,M,,,37.0,4.7436741236889794
margaret_travolta,,F,,,,4.7436741236889794
krista_lally,,F,,,,4.7436741236889794
susan_messing,1963-12-26,F,,,31.0,4.7436741236889794
james_krag,,M,,,,4.7436741236889794
ruth_rudnick,,F,,,,4.7436741236889794
shawn_roberts,1984-04-02,M,,,21.0,4.743554501376114
vincent_d'onofrio,1959-06-30,M,1.93,,27.0,4.743465868936663
peter_jason,1944-07-22,M,1.8,,40.0,4.743374279783168
mike_starr,1950-07-29,M,1.91,,34.0,4.743357403433052
fred_ward,1942-12-30,M,1.77,,40.0,4.743256768596192
keith_jochim,,,,,,4.743177346090224
caroline_struzik,,,,,,4.743177346090224
simon_kassianides,1979,M,,,29.0,4.743093909909082
joaquín_cosío,1962,M,,,46.0,4.743093909909082
alfonso_cuarón,1961-11-28,M,1.822,/m/09k5jvk,46.0,4.743093909909082
glenn_foster,,M,,,,4.743093909909082
rory_kinnear,1978-02-17,M,,,30.0,4.743093909909082
ken_foree,1948-02-29,M,1.956,/m/0x67,38.0,4.743002272022299
john_patrick_amedori,1987-04-20,M,1.82,,16.0,4.742922761614268
irene_gorovaia,1989-06-13,F,,,14.0,4.742922761614268
sarah_widdows,,F,,,,4.742922761614268
jake_kaese,1994,M,,,10.0,4.742922761614268
nathaniel_deveaux,,M,,,,4.742922761614268
tara_wilson,1982-02-25,F,,,21.0,4.742922761614268
camille_sullivan,1975-07-06,F,,,28.0,4.742922761614268
penn_dayton_badgley,1986-11-01,M,1.75,,19.0,4.742821173813267
jean_speegle_howard,1927-01-31,F,,,68.0,4.742671937250492
richard_kiel,1939-09-13,M,2.18,,44.0,4.7423165889678645
rob_labelle,,M,1.78,,,4.741841454366042
o._j._simpson,1947-07-09,M,1.85,/m/0x67,41.0,4.741789107797212
ed_williams,,M,,,,4.741789107797212
talula_holt,1995-01-05,F,1.5,,8.0,4.74169633694299
shane_brolly,1970-03-06,M,1.89,,33.0,4.741649906327702
zoe_kazan,1983-09-09,F,1.63,,25.0,4.741205337446333
derek_de_lint,1950-07-17,M,1.88,/m/05l3g_,37.0,4.740757192560405
clifford_david,1938-06-30,M,,,50.0,4.740738258173234
amy_brenneman,1964-06-22,F,1.676,,31.0,4.740663965463543
tc_carson,1958-11-19,M,,/m/0x67,41.0,4.7405061079084465
paul_eiding,1957-03-28,M,,,29.0,4.739518757556833
kate_s._butler,,F,,,,4.739229398040644
joseph_cross,1986-05-28,M,1.75,,11.0,4.738938440229719
alexander_armstrong,1970-03-02,M,1.91,,35.0,4.73893691854019
keith_chin,,M,,,,4.7388283173613015
ann_firbank,1933-01-09,F,,,66.0,4.7388283173613015
syed_alwi,,M,,,,4.7388283173613015
shanthini_venugopal,,F,,,,4.7388283173613015
bill_stewart,1942-12-07,M,,,56.0,4.7388283173613015
melissa_campbell,1991-02-25,F,,,8.0,4.7388283173613015
mano_maniam,,M,,,,4.7388283173613015
lim_kay_siu,1960,M,,,39.0,4.7388283173613015
o'neal_compton,1951-02-05,M,1.9,,43.0,4.738756665910335
charlize_theron,1975-08-07,F,1.77,/m/04ggbzy,21.0,4.738735763262442
daniel_studi,,M,,,,4.738596231857024
meredith_wells,,,,,,4.738596231857024
robert_cait,,M,,,,4.738596231857024
jeff_lebeau,,M,,,,4.738596231857024
francis_guinan,,M,,,,4.738553719077031
carlos_gómez,1962-01-01,M,,,35.0,4.73803522040363
thomas_jay_ryan,1962-08-01,M,,,38.0,4.7377664535245785
jenifer_lewis,1957-01-25,F,,/m/0x67,35.0,4.737654296841293
lela_rochon,1964-04-17,F,1.75,/m/0x67,25.0,4.737625868550128
taylor_swift,1989-12-13,F,1.8,/m/07hwkr,19.0,4.737526174514757
macy_gray,1967-09-06,F,1.829,/m/0x67,33.0,4.737447583599778
lennie_james,1965-10-11,M,1.765,/m/04608z,32.0,4.737334282860948
paul_newman,1925-01-26,M,1.77,/m/027n1m6,56.0,4.737141396506461
doris_belack,1926-02-26,F,,,56.0,4.736850066980535
randal_reeder,1971-11-27,M,,,40.0,4.736772460847136
brett_lapeyrouse,1993-09-20,M,1.69,,18.0,4.736772460847136
sherry_lynn,1940-07-30,F,,,48.0,4.736706588389924
jenny_wright,1962-03-23,F,,,20.0,4.736262700586958
susie_essman,1955-05-31,F,,/m/041rx,32.0,4.736050553479349
jerry_stiller,1927-06-08,M,1.651,/m/041rx,59.0,4.735922534076206
tang_wei,1979-10-07,F,1.72,,27.0,4.735870288978707
johnson_yuen,,M,,,,4.735870288978707
lesley_manville,1956-03-12,F,,/m/02w7gg,48.0,4.73586026306567
christian_serratos,1990-09-21,F,1.7,,18.0,4.735656297598035
kelly_piper,,F,,,,4.73564786821978
enrico_lo_verso,1964-01-18,M,,,37.0,4.73564786821978
maud_adams,1945-02-12,F,1.75,/m/065b6q,38.0,4.735542263856355
elias_mcconnell,1985,M,,,18.0,4.735453871033458
jamia_simone_nash,1996-08-21,F,,,11.0,4.735170870138422
michael_drayer,1986-03-19,M,,,21.0,4.735170870138422
bonnie_mckee,1984-01-20,F,1.52,,23.0,4.735170870138422
leon_g._thomas_iii,1993-08-01,M,1.7526,,14.0,4.735170870138422
aaron_staton,1980-08-02,M,1.85,,27.0,4.735170870138422
donna_w._scott,,F,,,,4.735153662922932
chris_penn,1965-10-10,M,1.78,/m/041rx,18.0,4.735045848690918
busta_rhymes,1972-05-20,M,1.854,/m/0x67,26.0,4.734971623118708
valeri_nikolayev,1965-08-23,M,,,31.0,4.734939289639099
enn_reitel,1950-06-21,M,,,55.0,4.734789073673114
myles_jeffrey,1990-10-05,M,,,6.0,4.734737166604468
denise_crosby,1957-11-24,F,1.73,,25.0,4.734238038134546
orson_welles,1915-05-06,M,1.854,,71.0,4.734121903801196
dylan_bruce,1980-04-21,M,,,30.0,4.733761198829887
victor_gojcaj,1983-03-09,M,,,27.0,4.733761198829887
jessy_schram,1986-01-15,F,1.52,,24.0,4.733761198829887
patrick_warburton,1964-11-14,M,1.905,,35.0,4.73367856539458
alex_russell,1987-12-11,M,,,24.0,4.733647761629434
ashley_hinshaw,1988-12-11,F,1.71,,23.0,4.733647761629434
amanda_fairbank-hynes,,F,,,,4.733333952688989
garrett_m._brown,,M,,,,4.733305434348046
thomas_thieme,1948-10-29,M,,,57.0,4.733260577940495
susanna_kraus,1957,F,,,49.0,4.733260577940495
herbert_knaup,1956-03-23,M,,,49.0,4.733260577940495
matthias_brenner,1957-09-10,M,,,48.0,4.733260577940495
ludwig_blochberger,1982-12-03,M,,,23.0,4.733260577940495
hubertus_hartmann,1959,M,,,47.0,4.733260577940495
marie_gruber,1955-06-11,F,,,50.0,4.733260577940495
volkmar_kleinert,1938-09-20,M,1.78,,67.0,4.733260577940495
charly_hubner,1972-12-04,M,,,33.0,4.733260577940495
hans-uwe_bauer,1955-08-26,M,,,50.0,4.733260577940495
britt_flatmo,,F,,,,4.733253176850788
rhys_ifans,1967-07-22,M,1.88,/m/06gbnc,29.0,4.733053011310121
jayne_atkinson,1959-02-18,F,,,34.0,4.732825196912727
michael_cornacchia,1975-02-23,M,,/m/02ctzb,31.0,4.732818080182691
carlos_alazraqui,1962-07-20,M,1.7,,44.0,4.732818080182691
mark_klastorin,,M,,,,4.732818080182691
johnny_a._sanchez,1982-05-14,M,,,24.0,4.732818080182691
ray_barrett,1927-05-02,M,,,81.0,4.732796387886608
sandy_gore,1950-06-28,F,,,58.0,4.732796387886608
brandon_walters,1996,M,,/m/0j6x8,12.0,4.732796387886608
arthur_dignam,1939-09-09,M,,,69.0,4.732796387886608
tony_barry,1941,M,,,67.0,4.732796387886608
alyson_stoner,1993-08-11,F,1.57,,10.0,4.73225718244422
george_plimpton,1927-03-18,M,1.93,/m/07hwkr,64.0,4.73216142464652
michelle_meyrink,1962-09-01,F,,,20.0,4.7321150317910075
justin_whalin,1974-09-06,M,1.71,,13.0,4.7320269949247935
julianne_hough,1988-07-20,F,1.62,,22.0,4.731888266715567
richard_briers,1934-01-14,M,1.78,,55.0,4.7318173966110235
albert_kwan,,M,,,,4.731681414239992
brent_skagford,,M,,,,4.731681414239992
susan_bain,,F,,,,4.731681414239992
kyle_gatehouse,,M,,,,4.731681414239992
craig_thomas,,M,,,,4.731681414239992
james_a._woods,1979-10-30,M,,,31.0,4.731681414239992
russell_peters,1970-09-29,M,1.8,/m/05mtdy,40.0,4.731681414239992
lincoln_ward,,M,,,,4.731681414239992
joseph_bono,,,,,,4.7310285017455085
bill_raymond,,M,,,,4.731021427795809
enrique_murciano,1973-07-09,M,1.85,,23.0,4.730939002850212
yves_michel-beneche,1993-03-04,M,,,11.0,4.730508170925744
david_dayan_fisher,,M,,,,4.730508170925744
charles_macaulay,1927-09-26,M,,,56.0,4.7303421276327
patrick_cronin,,M,,,,4.7303421276327
nora_denney,1927-09-03,F,,,56.0,4.7303421276327
shecky_greene,1926-04-08,M,,,57.0,4.7303421276327
bobby_di_cicco,1955,M,1.75,,29.0,4.7303421276327
ryan_stiles,1959-04-22,M,1.981,,32.0,4.73029380672134
wayne_duvall,1958-05-29,M,1.8,,39.0,4.730176777152789
thomas_wheatley,1951-08,M,,,,4.7294804999356925
wendie_jo_sperber,1958-09-15,F,,,25.0,4.729430576357605
laura_vandervoort,1984-09-22,F,1.69,,22.0,4.729234247184108
lauren_clinton,1993-09-09,F,,,13.0,4.729220005564734
elliot_lawless,1993-02-25,M,,/m/02jvpv,13.0,4.729220005564734
jen_wolfe,,F,,,,4.729220005564734
latham_gaines,1964-02-03,M,,,43.0,4.729220005564734
judy_mcintosh,,F,,,,4.729220005564734
emma_fenton,,F,,,,4.729220005564734
devon_wood,,F,,,,4.729220005564734
cameron_wakefield,1993-06-07,M,1.67,,13.0,4.729220005564734
isabelle_rose_kircher,,F,,,,4.729220005564734
carly_owen,1995-08-03,F,,,11.0,4.729220005564734
summer_purcell,,,,,,4.729220005564734
grace_brannigan,,F,,,,4.729220005564734
james_gaylyn,,M,,/m/0x67,,4.729220005564734
robin_atkin_downes,,M,1.88,,,4.72905722184147
tyrone_giordano,1976-04-18,M,,,29.0,4.7288500474834105
rosanna_desoto,1950-09-02,F,,,35.0,4.728256715672042
heidi_mollenhauer,,F,,,,4.728037161128392
jane_withers,1926-04-12,F,,,70.0,4.728037161128392
paul_kandel,1951-02-15,M,,,45.0,4.728037161128392
gary_trousdale,1960-06-08,M,,,36.0,4.728037161128392
eamonn_walker,1962-06-12,M,1.854,/m/02w7gg,37.0,4.727956419925302
tim_roth,1961-05-14,M,1.7,/m/02w7gg,30.0,4.727489732355956
sylvia_sidney,1910-08-08,F,1.62,/m/041rx,77.0,4.727445236322622
craig_wasson,1954-03-15,M,,,30.0,4.727088244999797
katharine_isabelle,1981-11-02,F,1.63,/m/044038p,7.0,4.7267066866363505
julia_sawalha,1968-09-09,F,1.6,/m/02w7gg,31.0,4.726476348951534
tony_haygarth,1945-02-04,M,,,55.0,4.726476348951534
lynn_ferguson,1965-04-11,F,,,35.0,4.726476348951534
phil_daniels,1958-10-25,M,1.71,,41.0,4.726476348951534
ashley_scott,1977-07-13,F,1.75,,23.0,4.726464570025278
daeg_faerch,1992-09-27,M,,/m/0960kn,14.0,4.7262199320980995
renee_olstead,1989-06-18,F,1.6,/m/04f581,10.0,4.726134398452655
geoff_stults,1977-12-15,M,1.92,,27.0,4.725978982347828
hugh_fraser,1945-10-23,M,1.88,,46.0,4.725887020128584
crystal_lowe,1981-01-20,F,1.638,/m/01mw1s,21.0,4.725567536540556
jessica_tandy,1909-06-07,F,1.63,,72.0,4.725249937544829
aaron_paul,1979-08-27,M,1.73,,22.0,4.725103692949519
peyton_r._list,1998-04-06,F,1.7,,11.0,4.725101194650492
rob_brown,1984-03-11,M,,/m/0x67,16.0,4.724981662996248
priscilla_pointer,1924-05-18,F,,,57.0,4.724813920758535
darren_mcgavin,1922-05-07,M,1.78,,61.0,4.72477147086503
ian_mcdiarmid,1944-08-11,M,1.78,,39.0,4.724758772344425
anne_archer,1947-08-24,F,1.7,,32.0,4.724591557555574
elena_caruso,,,,,,4.724456559666068
brian_klugman,1975-09-15,M,,,32.0,4.724456559666068
margot_farley,,,,,,4.724456559666068
anjul_nigam,1965-12-15,M,,,42.0,4.724456559666068
michael_stahl-david,1982-10-28,M,,,25.0,4.724456559666068
jennifer_echols,,F,,,,4.724304851431227
tim_ivey,,,,,,4.724304851431227
roger_ashton-griffiths,1957-01-19,M,,/m/0d7wh,28.0,4.724187928418335
natalie_zea,1975-03-17,F,,,24.0,4.723953863636619
thorston_manderlay,1963-12-10,M,1.83,,45.0,4.723825740105838
margot_rose,1956-07-17,F,,,26.0,4.7236375939510635
adrian_ricard,,F,,,,4.7235482281138435
ella_olivia_stiller,2002-04-10,F,,,8.0,4.723544131289727
brian_hopkins,,,,,,4.723544131289727
jessica_schulte,,F,,,,4.723544131289727
emily_nordwind,,F,,,,4.723544131289727
quinn_dempsey_stiller,,,,,,4.723544131289727
brandon_obray,,,,,,4.723210132851832
laura_bell_bundy,1981-04-10,F,,,14.0,4.723210132851832
cyrus_thiedeke,,,,,,4.723210132851832
gary_joseph_thorup,,,,,,4.723210132851832
dan_o'herlihy,1919-05-01,M,,/m/03bkbh,65.0,4.723194429078139
cree_summer,1969-07-07,F,,/m/0g8_vp,29.0,4.723051414878471
keone_young,1947-09-06,M,,,58.0,4.72278108954239
betsy_brandt,1976-11-14,F,1.8,,35.0,4.722725646780123
kayden_kessler,1989-07-14,M,,,22.0,4.722725646780123
adam_rodriguez,1975-04-02,M,1.83,,37.0,4.722725646780123
james_martin_kelly,1954-09-06,M,,,57.0,4.722725646780123
gabriel_iglesias,1976-07-15,M,1.78,/m/01g7zj,35.0,4.722725646780123
katie_cassidy,1986-11-25,F,1.689,,19.0,4.722499690083858
shannyn_sossamon,1978-10-03,F,1.715,/m/01qhm_,22.0,4.72222284398608
james_read,1953-07-31,M,1.88,,35.0,4.722068830268323
thom_barry,1950-12-06,M,,/m/0x67,50.0,4.722052058031604
bruce_a._young,1956-04-22,M,1.93,/m/0x67,27.0,4.721756517601018
mitchel_musso,1991-07-09,M,1.7,/m/0xnvg,12.0,4.721517635027979
rufus_sewell,1967-10-29,M,1.829,/m/02w7gg,29.0,4.721454434557167
james_purefoy,1964-06-03,M,1.854,/m/02w7gg,36.0,4.721451368398359
jamie_lee_curtis,1958-11-22,F,1.75,/m/048z7l,22.0,4.72117093755778
rowena_king,1970-12-06,F,,,37.0,4.720884748506096
christopher_stapleton,1971-02-18,M,,,36.0,4.720884748506096
alfonso_freeman,1959-09-13,M,,,48.0,4.720884748506096
julene_renee,,F,,,,4.720788505371873
tadanobu_asano,1973-11-27,M,1.79,,37.0,4.72078429131147
wendy_schaal,1954-07-02,F,,,32.0,4.720704757760139
adam_lazarre-white,,M,,,,4.720386171805945
ray_xifo,1942-09-03,M,1.524,/m/02ctzb,64.0,4.720386171805945
carlos_ponce,1972-09-04,M,1.85,,32.0,4.720318237972476
brandon_smith,1986-02-10,M,1.8,,4.0,4.720262701219047
james_saito,1955-03-06,M,1.715,,35.0,4.720214938109034
joe_anderson,1982-03-26,M,,/m/02w7gg,24.0,4.720155160038344
belinda_balaski,1947-12-08,F,1.67,,33.0,4.720066746081974
nicholas_downs,1976-03-19,M,,,27.0,4.719844192049426
a._j._benza,1962-06-02,M,,,44.0,4.719816413014551
ana_gerena,,,,,,4.719816413014551
antonio_tarver,1968-11-21,M,1.88,/m/0x67,38.0,4.719816413014551
james_francis_iii,1989-08-01,M,,,17.0,4.719816413014551
pedro_lovell,1945-06-09,M,,,61.0,4.719816413014551
angela_boyd,,F,,,,4.719816413014551
geraldine_hughes,1970,F,1.6,,36.0,4.719816413014551
olivier_martinez,1966-01-12,M,1.78,/m/03ts0c,36.0,4.719742051912621
lauri_johnson,1949-12-27,F,,,50.0,4.719463478143648
martha_macisaac,1984-10-11,F,1.62,,22.0,4.719263426090417
reece_ritchie,1986-07-23,M,,,23.0,4.719064344257104
kevin_tighe,1944-08-13,M,1.854,,44.0,4.718973810402435
lorraine_nicholson,1990-04-16,F,,,16.0,4.718339900792782
johnny_messner,1970-04-11,M,1.85,,32.0,4.718308594591957
emily_browning,1988-12-07,F,1.55,,13.0,4.71817143713776
michael_maloney,1957-06-19,M,1.727,,32.0,4.7181039886196805
juno_temple,1989-07-21,F,1.57,,17.0,4.7176287339898355
chan_kwok_kuen,1975-08-01,M,,/m/03bx0k4,29.0,4.717623818402264
leung_siu-lung,1948,M,,/m/03bx0k4,56.0,4.717623818402264
yuen_wah,1950-09-02,M,,/m/03bx0k4,54.0,4.717623818402264
yu_xing,1978-12-27,M,,,25.0,4.717623818402264
chiu_chi_ling,1943,M,,/m/03bx0k4,61.0,4.717623818402264
lam_chi_chung,1976-08-16,M,,/m/03bx0k4,28.0,4.717623818402264
danny_chan,1958-09-07,M,,,46.0,4.717623818402264
dong_zhi_hua,,M,,,,4.717623818402264
kwok-kwan_chan,,,,,,4.717623818402264
avril_lavigne,1984-09-27,F,1.55,/m/012c1l,21.0,4.717464548464711
sami_kirkpatrick,,M,,,,4.717464548464711
madison_davenport,1996-11-22,F,1.6,,9.0,4.717464548464711
sonny_landham,1941-02-11,M,1.91,,41.0,4.717262320793466
björn_granath,1946-04-05,M,,,62.0,4.716615587468239
brooke_elliott,1974-11-16,F,1.65,,26.0,4.716571354684744
diana-maria_riva,1969-07-22,F,1.67,,31.0,4.716571354684744
delta_burke,1956-07-30,F,1.65,,44.0,4.716571354684744
bellamy_young,1970-02-19,F,,,36.0,4.716544806257676
jodhi_may,1975-05-08,F,1.727,,17.0,4.716458071254544
mike_dytri,1968,M,,,24.0,4.716423230572389
anika_noni_rose,1972-09-06,F,1.575,/m/0x67,30.0,4.716318183474758
j.p._manoux,1969-06-08,M,1.68,,33.0,4.716052141752041
"robert_bailey,_jr.",1989,M,,,19.0,4.716021377502627
raoul_trujillo,1955-05-08,M,1.82,,39.0,4.7159559899404275
ray_romano,1957-12-21,M,1.88,/m/0xnvg,44.0,4.715867376097145
jennifer_griffin,,F,,,,4.715605596668812
leslie_flowers,,,,,,4.715605596668812
t._j._lowther,,,,,,4.715605596668812
steve_tom,1953-09-20,M,,,55.0,4.715491753751542
gina_hecht,1953-12-06,F,1.6,,55.0,4.715491753751542
wilmer_calderon,1975-05-08,M,,,33.0,4.715473287654971
kofi_natei,,,,,,4.715473287654971
mirtha_michelle,1984-01-17,F,1.67,,25.0,4.715473287654971
the_rock,1972-05-02,M,1.96,/m/07j80c,28.0,4.715014438244919
stan_freberg,1926-08-07,M,,,73.0,4.714858223389156
steven_mackintosh,1967-04-30,M,,/m/02w7gg,25.0,4.714636391152729
noel_neill,1920-11-25,F,1.62,,85.0,4.714585942955808
tristan_lake_leabu,1999-08-19,M,,,6.0,4.714585942955808
stephen_bender,1989-06-02,M,,,17.0,4.714585942955808
