,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
26275,/m/0fhgzq,mchale's_navy,1997.0,4529843.0,109.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Action, Comedy",4.6,6500.0,Bryan Spicer,Tom Arnold,31190000.0,4529843.0,Sheinberg Productions,0.0,,0.14523382494389228,-1.9294102495620105,2.987380581272204,6.656083245918845,4.760083496655005,1.0,3.273289941819618
26301,/m/04q467,f/x,1986.0,20603715.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action Thrillers, Action, Chase Movie",6.7,18000.0,Robert Mandel,Bryan Brown,10000000.0,20603715.0,Orion Pictures,0.0,,2.0603715,0.722886306348047,4.800409774704376,7.313945554968835,5.996364656472771,1.0,4.631096840729601
26314,/m/03mh94,robots,2005.0,260718330.0,90.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Science Fiction, Adventure, Animation, Comedy, Romance Film, Family Film",6.3,137000.0,Chris Wedge,Ewan McGregor,75000000.0,262511490.0,Twentieth Century Fox Animation,0.0,,3.4762444,1.2459525156334204,5.157961913969924,8.416171567310531,8.06771185811882,1.0,5.215188656184848
26318,/m/0ds5_72,the_muppets,2011.0,158431237.0,98.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Music, Family Film, Children's, Comedy, Musical",7.1,89000.0,James Bobin,Amy Adams,45000000.0,165184237.0,Walt Disney Pictures,1.0,Music and Lyric by Bret McKenzie,3.5206941555555558,1.2586581734508226,5.166647114911494,8.19984081584868,7.661174458662508,1.0656623837592984,5.643524238555316
26359,/m/078z_r,stuart_little,1999.0,300135367.0,81.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Germany","Adventure, Children's/Family, Animal Picture, Fantasy, Comedy, Family Film, Children's Fantasy",5.9,128000.0,Rob Minkoff,Michael J. Fox,133000000.0,300135367.0,Columbia Pictures,1.0,,2.256656894736842,0.8138844679971453,4.862613348151264,8.477317175772004,8.18261913082103,1.0656623837592984,5.4014857266692005
26366,/m/07jnt,the_shawshank_redemption,1994.0,28341469.0,142.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Buddy film, Prison film, Drama, Escape Film, Prison",9.3,2400000.0,Frank Darabont,Tim Robbins,25000000.0,28817291.0,Castle Rock Entertainment,7.0,,1.13365876,0.12545024291333898,4.392020666856418,7.452422372246364,6.256595829343823,1.1969871512778951,6.240627316606769
26392,/m/06wzvr,can't_stop_the_music,1980.0,2000000.0,123.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Jukebox musical, Musical, Comedy",4.2,3700.0,Nancy Walker,Ray Simpson,20000000.0,,EMI Films,0.0,,0.1,-2.3025850929940455,2.732289617221009,6.301030212811168,4.092853637870345,1.0,2.9190401114255793
26397,/m/0frnrf,neighbors,1981.0,28732057.0,94.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Comedy,5.6,7600.0,John G. Avildsen,John Belushi,8500000.0,29916207.0,Columbia Pictures,0.0,,3.380242,1.2179473045650753,5.138818404122957,7.458366734451173,6.267766712520806,1.0,4.537843832660253
26405,/m/01v5rj,hero,2002.0,177394432.0,93.0,"{""/m/0653m"": ""Standard Mandarin""}","Hong Kong, China","Action/Adventure, Wuxia, Martial Arts Film, Chinese Movies, World cinema",7.9,176000.0,Yimou Zhang,Jet Li,31000000.0,177395557.0,Edko Films,1.0,,5.722401032258064,1.7443884782010297,5.4986775662893805,8.248939986660776,7.753443583983469,1.0656623837592984,5.9747362437703275
26445,/m/084h00h,underworld:_awakening,2012.0,160112671.0,88.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Fantasy, Action, Horror, Thriller",6.3,148000.0,Måns Mårlind,Kate Beckinsale,70000000.0,160112671.0,Screen Gems,0.0,,2.2873238714285713,0.8273825191063883,4.871840205027794,8.204425705197803,7.669790566082245,1.0,5.023656615910809
26448,/m/02gypn,jacob's_ladder,1990.0,26118851.0,113.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Psychological thriller, Drama, Kafkaesque",7.5,101000.0,Adrian Lyne,Tim Robbins,25000000.0,26118851.0,Carolco Pictures,0.0,,1.04475404,0.04378148929222772,4.336194392763366,7.416954084508784,6.189942404610783,1.0,4.747318303264761
26455,/m/05sjl4,black_knight,2001.0,39976235.0,96.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Science Fiction, Adventure, Costume drama, Adventure Comedy, Comedy, Fantasy, Time travel, Fantasy Comedy",4.9,39000.0,Gil Junger,Martin Lawrence,50000000.0,39976235.0,Twentieth Century Fox,0.0,,0.7995247,-0.2237378528764044,4.153326313370532,7.601801900302731,6.537315812322088,1.0,4.169379795193933
26475,/m/05p1qyh,zombieland,2009.0,102391540.0,88.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Horror, Adventure, Doomsday film, Road movie, Comedy horror, Apocalyptic and post-apocalyptic fiction, Comedy, Zombie Film, Black comedy, Action, Horror Comedy",7.6,534000.0,Ruben Fleischer,Jesse Eisenberg,23600000.0,102392080.0,Columbia Pictures,0.0,,4.338624576271187,1.4675573799733552,5.309444253891381,8.010264079210437,7.304914273785759,1.0,5.3560203877495995
26486,/m/04mk3k,night_of_the_living_dead,1990.0,5835247.0,96.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Zombie Film, Satire, Horror, Indie",6.9,40000.0,Tom Savini,Tony Todd,4200000.0,5835247.0,21st Century Film Corporation,0.0,,1.389344523809524,0.32883207031591455,4.531046293411187,6.766059318434984,4.966754930193728,1.0,4.315384342609375
26516,/m/0gn2nm,the_ladies_man,2000.0,13743212.0,84.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Comedy,5.2,13000.0,Reginald Hudlin,Tim Meadows,24000000.0,13743212.0,Broadway Pictures,0.0,,0.5726338333333333,-0.5575088008591386,3.925170652849156,7.138088277486636,5.665886627898608,1.0,3.9334960386093742
26535,/m/08r4x3,bobby,2006.0,20597806.0,116.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"History, Period piece, Drama, Political drama",7.0,41000.0,Emilio Estevez,Anthony Hopkins,14000000.0,20718608.0,The Weinstein Company,0.0,,1.4712718571428571,0.3861272356538631,4.570211524451719,7.313820984519769,5.996130558703174,1.0,4.63857578328337
26546,/m/08062p3,leap_year,2010.0,32607316.0,100.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Ireland","Romantic comedy, Romance Film, Comedy",6.5,99000.0,Anand Tucker,Amy Adams,19000000.0,32686500.0,Universal Pictures,0.0,,1.7161745263157895,0.5400977012063676,4.675461048058348,7.5133150655943135,6.371027813850341,1.0,4.653016881334432
26616,/m/0cn_srj,dream_house,2011.0,38502340.0,92.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Thriller, Mystery, Drama",6.0,64000.0,Jim Sheridan,Daniel Craig,50000000.0,39984400.0,Cliffjack Motion Pictures,0.0,,0.7700468,-0.2613039867606103,4.127647247707727,7.585487136066256,6.506656454923197,1.0,4.417605036736659
26655,/m/01n30p,ghost_world,2001.0,8761393.0,111.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom, Germany","Indie, Comedy-drama, Action/Adventure, Coming of age, Comedy, Black comedy, Teen",7.3,115000.0,Terry Zwigoff,Steve Buscemi,7000000.0,8764007.0,United Artists,1.0,,1.2516275714285714,0.22444476151576284,4.459690306518706,6.942573211001754,5.29846689609359,1.0656623837592984,4.77873279472375
26658,/m/04yfcdd,the_spy_next_door,2010.0,45082365.0,94.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action Comedy, Action/Adventure, Martial Arts Film, Comedy, Family Film, Action, Spy",5.5,42000.0,Brian Levant,Jackie Chan,28000000.0,66166000.0,Relativity Media,0.0,,1.6100844642857144,0.47628663990953746,4.63184174887506,7.654006700492529,6.6354211605672235,1.0,4.474833614643839
26661,/m/03m5y9p,w.,2008.0,29506464.0,129.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Switzerland, Hong Kong, Australia, China","Biographical film, Drama, Political drama, Chinese Movies, Biopic [feature]",6.3,47000.0,Oliver Stone,Josh Brolin,25100000.0,29560587.0,Lionsgate,0.0,,1.1755563346613547,0.16174151184912,4.4168282736455815,7.469917182290422,6.289472776015676,1.0,4.509764293905151
26776,/m/0hqrx,executive_decision,1996.0,121969216.0,133.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Thriller, Action Thrillers, Action, Airplanes and airports",6.4,52000.0,Stuart Baird,Kurt Russell,55000000.0,121969216.0,Warner Bros.,0.0,,2.217622109090909,0.7964354997919003,4.850685764608281,8.086250235806414,7.4477104980324835,1.0,4.979550953539414
26791,/m/0h6r5,goodfellas,1990.0,46836394.0,146.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Drama, Film adaptation, Biographical film",8.7,1100000.0,Martin Scorsese,Robert De Niro,25000000.0,46963277.0,Warner Bros.,0.0,,1.87345576,0.6277847254152878,4.7354012287375085,7.670583460015631,6.6665728699862274,1.0,5.280552747642647
26802,/m/028_yv,once_upon_a_time_in_america,1984.0,5321508.0,269.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Italy","Crime Fiction, Ensemble Film, Gangster Film, Period piece, Drama, Film adaptation",8.4,321000.0,Sergio Leone,Robert De Niro,30000000.0,5473212.0,The Ladd Company,0.0,,0.1773836,-1.7294406598287977,3.124073706019927,6.726034800988057,4.891539256382152,1.0,4.260371629472582
26823,/m/0hqr4,out_for_justice,1991.0,39673161.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action Thrillers, Gangster Film, Action/Adventure, Martial Arts Film, Action",6.1,22000.0,John Flynn,Steven Seagal,14000000.0,39673161.0,Arnold Kopelson Productions,0.0,,2.833797214285714,1.04161758411614,5.018284774453495,7.598496815660082,6.531104765087583,1.0,4.697829071071501
26881,/m/02ml29,child's_play_2,1990.0,35763605.0,84.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Cult, Comedy, Slasher",5.9,47000.0,John Lafia,Alex Vincent,13000000.0,35763605.0,Universal Pictures,0.0,,2.7510465384615386,1.0119813987246618,4.9980263802038065,7.553441301705168,6.446434641443011,1.0,4.620449086061108
26895,/m/02mvb2,ace_ventura:_when_nature_calls,1995.0,212385533.0,100.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Detective fiction, Adventure, Detective, Mystery, Gross-out film, Comedy, Gross out, Action, Slapstick",6.4,206000.0,Steve Oedekerk,Jim Carrey,30000000.0,212385533.0,Morgan Creek Entertainment,0.0,,7.079517766666667,1.9572057933331666,5.644153005053062,8.327124932758172,7.900371861393314,1.0,5.328466962604985
26899,/m/09rfh9,saw_iii,2006.0,164800000.0,113.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Thriller, Crime Fiction, Horror, Psychological thriller, Slasher",6.2,183000.0,Darren Lynn Bousman,Tobin Bell,10000000.0,164874275.0,Twisted Pictures,0.0,,16.48,2.8021475244813256,6.221729453624479,8.216957209996378,7.6933402710486485,1.0,5.3842195229084755
26915,/m/0h3xztt,the_best_exotic_marigold_hotel,2011.0,134361879.0,124.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Drama, Comedy-drama",7.3,92000.0,John Madden,Judi Dench,10000000.0,136836272.0,Blueprint Pictures,0.0,,13.4361879,2.5979516564691694,6.082147373687254,8.128276071888248,7.526687129857749,1.0,5.562473660992601
26929,/m/0ct2tf5,the_fast_and_the_furious,2001.0,207283925.0,107.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Crime Fiction, Thriller, Sports, Action/Adventure, Action, Auto racing",6.8,362000.0,Rob Cohen,Vin Diesel,38000000.0,207305509.0,Universal Pictures,0.0,,5.454840131578948,1.6965033120872868,5.465944724291334,8.316565625682076,7.880528389257388,1.0,5.369012471793642
26973,/m/0bnhmx,inspector_gadget,1999.0,134403112.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/05f_3"": ""Norwegian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"Action/Adventure, Science Fiction, Family Film, Comedy, Superhero movie",4.2,46000.0,David Kellogg,Matthew Broderick,90000000.0,134403112.0,Walt Disney Pictures,0.0,,1.4933679111111111,0.4010339122526215,4.580401274836299,8.128409327817995,7.5269375497299835,1.0,4.398054870878559
27018,/m/04xx35,the_ring_two,2005.0,161451538.0,128.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Cult, Mystery, Drama",5.4,93000.0,Hideo Nakata,Naomi Watts,50000000.0,163995949.0,Dreamworks Pictures,0.0,,3.22903076,1.1721820178998572,5.107534647189766,8.208042189186083,7.676586807420267,1.0,4.875554007290809
27025,/m/07d83t,the_long_riders,1980.0,15795189.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Outlaw, Western",7.0,10000.0,Walter Hill,David Carradine,10000000.0,15795189.0,United Artists,0.0,,1.5795189,0.4571203070003789,4.618740227094657,7.1985248543915485,5.779461460144764,1.0,4.591496472427037
27030,/m/02b61v,mission:_impossible_ii,2000.0,546388200.0,121.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Australia, Germany","Thriller, Action Thrillers, Action/Adventure, Glamorized Spy Film, Action, Spy",6.1,322000.0,John Woo,Tom Cruise,125000000.0,546388108.0,Paramount Pictures,0.0,,4.3711056,1.475015974820645,5.314542722299821,8.737501312386655,8.671567565402501,1.0,5.38011088055665
27075,/m/07myxn,fire_and_ice,1983.0,760883.0,81.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Sword and sorcery, Adventure, Animation",6.6,10000.0,Ralph Bakshi,Randy Norton,1200000.0,760883.0,Polyc International BV,0.0,,0.6340691666666667,-0.4555972348066643,3.994834297357464,5.8813184517772905,3.3041145117917754,1.0,3.6277056665617864
27077,/m/04ydr95,the_book_of_eli,2010.0,157091718.0,118.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Science Fiction, Adventure, Action/Adventure, Western, Apocalyptic and post-apocalyptic fiction, Drama, Action",6.9,300000.0,Albert Hughes,Denzel Washington,80000000.0,157107755.0,Alcon Entertainment,0.0,,1.963646475,0.6748031911840467,4.767541620760867,8.196153292058472,7.654244716487742,1.0,5.134100174429611
27094,/m/0bdhfg,jade,1995.0,9851610.0,107.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Erotic thriller, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller, Action",5.3,12000.0,William Friedkin,David Caruso,50000000.0,9851610.0,Paramount Pictures,0.0,,0.1970322,-1.624388111824285,3.1958844301835616,6.993507254985092,5.39418418845658,1.0,3.6772192132192396
27108,/m/09z3ns,junebug,2005.0,2678810.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Family Drama, Indie, Comedy of manners, Comedy-drama, Drama, Comedy",6.9,22000.0,Phil Morrison,Embeth Davidtz,1000000.0,3399228.0,Junebug Movie,1.0,,2.67881,0.9853726660615731,4.979837460487828,6.427942073610973,4.331351482032886,1.0656623837592984,4.543060372658955
27144,/m/0k_9j,indiana_jones_and_the_temple_of_doom,1984.0,333107271.0,118.0,"{""/m/02002f"": ""Sinhala Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Costume Adventure, Action, Adventure",7.5,459000.0,Steven Spielberg,Harrison Ford,28000000.0,333107271.0,Paramount Pictures,2.0,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",11.89668825,2.4762600630659923,5.998962704558302,8.522584113792945,8.267686571025564,1.10407241596645,6.397726250102775
27220,/m/05jn1q,fandango,1985.0,91666.0,90.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Road movie, Period piece, Comedy, Indie",6.7,7500.0,Kevin Reynolds,Kevin Costner,7000000.0,91666.0,Warner Bros.,0.0,,0.013095142857142857,-4.335513891792708,1.3426413698641768,4.962213018360391,1.576894825258385,1.0,2.4254701346343173
27222,/m/0bqvqq,"10,000_bc",2008.0,269784201.0,109.0,"{""/m/02h40lc"": ""English Language""}","United States of America, South Africa, New Zealand","Thriller, Adventure, Costume drama, Action/Adventure, Fantasy, Romance Film, Action",5.1,127000.0,Roland Emmerich,Camilla Belle,105000000.0,269784201.0,Warner Bros.,0.0,,2.569373342857143,0.9436620337102816,4.951325341825645,8.431016514701698,8.095609076922383,1.0,4.877141637249447
27243,/m/01gwbq,bamboozled,2000.0,2463650.0,135.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Media Satire, Indie, Comedy-drama, Satire, Drama, Comedy, Black comedy, Music",6.6,11000.0,Spike Lee,Damon Wayans,10000000.0,2463650.0,New Line Cinema,0.0,,0.246365,-1.400941102866729,3.348626004093326,6.391579185834405,4.263016889130524,1.0,3.7152600101026776
27276,/m/09wnnb,national_treasure:_book_of_secrets,2007.0,457364600.0,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action Thrillers, Adventure, Caper story, Action/Adventure, Mystery, Archives and records, Action",6.5,223000.0,Jon Turteltaub,Nicolas Cage,130000000.0,459242249.0,Walt Disney Pictures,0.0,,3.518189230769231,1.2579464341721367,5.166160591604929,8.660262548147227,8.526417390779022,1.0,5.393921835067506
27324,/m/06mp32,porky's_revenge,1985.0,20518905.0,92.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Sports, Sex comedy, Comedy, Teen",4.8,8100.0,James Komack,Dan Monahan,9000000.0,20518905.0,Melvin Simon Productions,0.0,,2.2798783333333335,0.8241220789694172,4.869611467393386,7.312154201915956,5.9929982741775865,1.0,4.193530727639871
27327,/m/0bv8h2,bicentennial_man,1999.0,87423861.0,132.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Tragedy, Family Drama, Science Fiction, Domestic Comedy, Fantasy, Comedy, Film adaptation, Drama, Family Film, Romance Film",6.9,112000.0,Chris Columbus,Robin Williams,100000000.0,87423861.0,1492 Pictures,1.0,,0.87423861,-0.13440193143350096,4.214393630008725,7.941629987788979,7.175934344432321,1.0656623837592984,5.1634452445974555
